Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/NEOGEO/Neo Geo AES Manuals/Samurai Shodown .pdf,https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FSamurai%20Shodown%20.pdf,4639797,61816cdff03b4a5f300cdb52bac4e892,,,Samurai Shodown .pdf
docs/NEOGEO/Neo Geo AES Manuals/Samurai Shodown II.pdf,https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FSamurai%20Shodown%20II.pdf,4002467,9f78d08862134665c4ddb8712e0c9b01,,,Samurai Shodown II.pdf
docs/NEOGEO/Neo Geo AES Manuals/Samurai Shodown V Special.pdf,https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FSamurai%20Shodown%20V%20Special.pdf,3963413,f303e107f65dde1dd3c7df0ece0b8b52,,,Samurai Shodown V Special.pdf
docs/NEOGEO/Neo Geo AES Manuals/Sengoku .pdf,https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FSengoku%20.pdf,1418810,ac501ee2728ded01a86fd4bae76f01e9,,,Sengoku .pdf
docs/NEOGEO/Neo Geo AES Manuals/Sengoku 3.pdf,https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FSengoku%203.pdf,2742638,80fac06cf917396ffcb250a2a586ee5c,,,Sengoku 3.pdf
docs/NEOGEO/Neo Geo AES Manuals/Soccer Brawl.pdf,https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FSoccer%20Brawl.pdf,1690122,80290507dd8bbfc9070ec7457f5f0855,,,Soccer Brawl.pdf
docs/NEOGEO/Neo Geo AES Manuals/Super Sidekicks 2 - The World Championship.pdf,https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FSuper%20Sidekicks%202%20-%20The%20World%20Championship.pdf,2211149,dbd1136e9f44eaa491798ba0369a4050,,,Super Sidekicks 2 - The World Championship.pdf
"docs/NEOGEO/Neo Geo AES Manuals/Super Spy, The.pdf",https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FSuper%20Spy%2C%20The.pdf,2354281,4ac5a3c5d492dd40df5eb9069390c959,,,"Super Spy, The.pdf"
docs/NEOGEO/Neo Geo AES Manuals/Top Hunter - Roddy & Cathy.pdf,https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FTop%20Hunter%20-%20Roddy%20%26%20Cathy.pdf,3312055,c3851ffb64701cfb8875b3caf9f29e38,,,Top Hunter - Roddy & Cathy.pdf
docs/NEOGEO/Neo Geo AES Manuals/Top Player_s Golf.pdf,https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FTop%20Player_s%20Golf.pdf,900227,225d1a059f4dd37eac424eb990efc8ea,,,Top Player_s Golf.pdf
docs/NEOGEO/Neo Geo AES Manuals/Viewpoint.pdf,https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FViewpoint.pdf,2782406,61741027ad231de36513584a819d1a2f,,,Viewpoint.pdf
docs/NEOGEO/Neo Geo AES Manuals/World Heroes 2 .pdf,https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FWorld%20Heroes%202%20.pdf,4786524,ae3162be08afeb93c127492cadc9e520,,,World Heroes 2 .pdf
docs/NEOGEO/Neo Geo AES Manuals/Zupapa!.pdf,https://archive.org/download/mister-manuals/1990_SNK%20Neo%20Geo%20AES.zip/1990_SNK%20Neo%20Geo%20AES%2FZupapa%21.pdf,965265,28f29af35eca2ac9661ac5e9d4393783,,,Zupapa!.pdf
